GeoName,FIPS,GDP Impact,State,Unemploy Rate,GO_yieldImpact,REV_yieldImpact,infectedPCT
"Hardin, TN",47071,-0.026353441,TN,0.040805298,0.374745648,0.418164241,7.79666E-05
"Bleckley, GA",13023,-0.01915613,GA,0.029935606,0.274724013,0.246743046,7.7682E-05
"Clinton, PA",42035,-0.028572335,PA,0.123671112,1.078735341,0.621802214,7.76558E-05
"Taylor, KY",21217,-0.011546128,KY,0.080102497,0.690965266,0.244466819,7.76126E-05
"Lamb, TX",48279,-0.024141478,TX,0.032499617,0.301972601,0.354676192,7.75615E-05
"St. Croix, WI",55109,-0.047585052,WI,0.055324744,0.521267337,0.236232024,7.71886E-05
"Des Moines, IA",19057,-0.034130338,IA,0.059400467,0.540813728,0.223332603,7.69882E-05
"Calloway, KY",21035,-0.031917807,KY,0.080102497,0.713612665,0.250560192,7.69211E-05
"Jackson, KS",20085,-0.025390244,KS,0.054451466,0.489200175,0.620850419,7.59244E-05
"Webster, MO",29225,-0.029012158,MO,0.046852866,0.428898697,0.311285017,7.57729E-05
"Grayson, KY",21085,-0.026182025,KY,0.080102497,0.707236138,0.293087804,7.56802E-05
"Amador, CA",06005,-0.033325687,CA,0.059779315,0.543126434,0.683323549,7.54679E-05
"Lewis, KY",21135,-0.01311536,KY,0.080102497,0.692709797,0.244936192,7.53296E-05
"Jackson, KY",21109,-0.006700552,KY,0.080102497,0.68557839,0.349459437,7.50244E-05
"Marinette, WI",55075,-0.037817503,WI,0.055324744,0.510408655,0.645499775,7.43494E-05
"Hardee, FL",12049,-0.029144466,FL,0.029926153,0.285748123,0.311324592,7.42473E-05
"Greene, MS",28041,-0.009228125,MS,0.029841954,0.262894115,0.676115728,7.36052E-05
"Newton, TX",48351,-0.012891368,TX,0.032499617,0.289465742,0.597886446,7.35565E-05
"Ashe, NC",37009,-0.01907424,NC,0.052980406,0.469724953,0.618961239,7.35213E-05
"Izard, AR",05065,-0.024240139,AR,0.028738852,0.270244515,0.229249327,7.3373E-05
"Gulf, FL",12045,-0.011759877,FL,0.029926153,0.266421501,0.823917687,7.33192E-05
"White, TN",47185,-0.047108723,TN,0.040805298,0.397819503,0.45740692,7.31395E-05
"Pend Oreille, WA",53051,-0.028262611,WA,0.085517589,0.75539207,0.249466886,7.28651E-05
"Atoka, OK",40005,-0.025590046,OK,0.037996921,0.350121906,0.561905473,7.2685E-05
"Adams, OH",39001,-0.018077665,OH,0.082694966,0.720173681,0.246420467,7.22074E-05
"Del Norte, CA",06015,-0.021116323,CA,0.059779315,0.529553162,0.228244863,7.19114E-05
"Callahan, TX",48059,-0.010309367,TX,0.032499617,0.286595306,0.244096891,7.17206E-05
"Chowan, NC",37041,-0.010184438,NC,0.052980406,0.45984207,0.298794479,7.17206E-05
"Braxton, WV",54007,-0.025991657,WV,0.024248714,0.23417922,0.924904491,7.16486E-05
"Cochise, AZ",04003,-0.018364322,AZ,0.034713808,0.314294911,0.374161393,7.14728E-05
"Henderson, TN",47077,-0.024012315,TN,0.040805298,0.372142995,0.447689058,7.11313E-05
"Montgomery, KY",21173,-0.025729498,KY,0.080102497,0.706733059,0.22969481,7.10303E-05
"Pettis, MO",29159,-0.020743127,MO,0.046852866,0.419705932,0.446711211,7.08567E-05
"Van Wert, OH",39161,-0.031506738,OH,0.082694966,0.735102916,0.682779484,7.07339E-05
"Wells, IN",18179,-0.037690918,IN,0.062111827,0.56772581,0.15036316,7.06814E-05
"Oglala Lakota, SD*",46102,0,SD,0.01875562,0.158780767,0.351787432,7.05368E-05
"Zapata, TX",48505,-0.074673457,TX,0.032499617,0.358149508,0.244334437,7.05268E-05
"Carroll, AR",05015,-0.025937924,AR,0.028738852,0.27213196,0.641946474,7.04722E-05
"Glenn, CA",06021,-0.048441118,CA,0.059779315,0.55993041,0.235793571,7.04399E-05
"Sebastian, AR",05131,-0.032584849,AR,0.028738852,0.279521414,0.291527063,7.04077E-05
"Cherokee, SC",45021,-0.026440237,SC,0.042045613,0.385342362,0.283410248,6.9808E-05
"Muskingum, OH",39119,-0.031336203,OH,0.082694966,0.734913331,0.148462401,6.95935E-05
"Lyon, NV",32019,-0.032801441,NV,0.11062749,0.973012576,0.231739999,6.95531E-05
"Hamilton, FL",12047,-0.00975319,FL,0.029926153,0.264190647,0.243930533,6.93097E-05
"Butler, IA",19023,-0.046708885,IA,0.059400467,0.554797426,0.454477829,6.92569E-05
"Cambria, PA",42021,-0.021743476,PA,0.123671112,1.071143629,0.228502551,6.91287E-05
"Las Animas, CO",08071,-0.024871537,CO,0.026604143,0.252874493,0.509594227,6.8937E-05
"Fulton, PA",42057,-0.055411285,PA,0.123671112,1.108572469,0.4094704,6.88231E-05
"Clay, AR",05021,-0.011063998,AR,0.028738852,0.255596468,0.557560587,6.87238E-05
"Pendleton, KY",21191,-0.037020896,KY,0.080102497,0.71928582,0.286575029,6.85401E-05
"Ravalli, MT",30081,-0.033124332,MT,0.067713461,0.610071238,0.470521673,6.84838E-05
"Holmes, OH",39075,-0.043483168,OH,0.082694966,0.748417233,0.23500511,6.82439E-05
"Raleigh, WV",54081,-0.041949162,WV,0.024248714,0.251919338,0.234546273,6.81561E-05
"Barren, KY",21009,-0.029285644,KY,0.080102497,0.710686463,0.469373484,6.77981E-05
"Kossuth, IA",19109,-0.010742987,IA,0.059400467,0.514813777,0.372014772,6.75083E-05
"Sibley, MN",27143,-0.015577994,MN,0.074738431,0.650036577,0.307266724,6.72721E-05
"Elk, PA",42047,-0.049644024,PA,0.123671112,1.102160948,0.455355759,6.68673E-05
"Sequatchie, TN",47153,-0.014677805,TN,0.040805298,0.361765726,0.184215831,6.65513E-05
"Mills, IA",19129,-0.010036113,IA,0.059400467,0.514027938,0.59703241,6.61857E-05
"Jeff Davis, GA",13161,-0.028280533,GA,0.029935606,0.284867704,0.448965725,6.61594E-05
"Missaukee, MI",26113,-0.036844072,MI,0.090799137,0.809644532,0.252033687,6.61463E-05
"Vermilion, IL",17183,-0.030991754,IL,0.048742569,0.447097224,0.311877134,6.59996E-05
"Roseau, MN",27135,-0.093033804,MN,0.074738431,0.736144976,0.249826201,6.59413E-05
"Redwood, MN",27127,-0.041820332,MN,0.074738431,0.679210447,0.359964114,6.59196E-05
"Livingston, MO",29117,-0.021586113,MO,0.046852866,0.420643088,0.41026216,6.56728E-05
"Bonner, ID",16017,-0.040981968,ID,0.053542309,0.498836939,0.234186876,6.55895E-05
"Yuma, AZ",04027,-0.018677764,AZ,0.034713808,0.314643367,0.227515465,6.54857E-05
"Malheur, OR",41045,-0.023307168,OR,0.03846563,0.351551992,0.447478142,6.54215E-05
"Lawrence, KY",21127,-0.014047679,KY,0.080102497,0.693746265,0.558453036,6.52869E-05
"Kleberg, TX",48273,-0.024218161,TX,0.032499617,0.302057851,0.30768407,6.5189E-05
"Clare, MI",26035,-0.042379967,MI,0.090799137,0.815798842,0.234675132,6.46204E-05
"Richland, IL",17159,-0.007034898,IL,0.048742569,0.420464148,0.445420438,6.44621E-05
"Pike, IL",17149,-0.01934751,IL,0.048742569,0.434152202,0.446293768,6.42632E-05
"Ashland, WI",55003,-0.037027913,WI,0.055324744,0.50953086,0.313682609,6.42591E-05
"Hardin, OH",39065,-0.037493837,OH,0.082694966,0.741758835,0.645402963,6.37653E-05
"Pecos, TX",48371,-0.04333078,TX,0.032499617,0.32330554,0.288462379,6.31991E-05
"Lewis, WV",54041,-0.044114217,WV,0.024248714,0.254326251,0.625137632,6.28654E-05
"Claiborne, TN",47025,-0.018095427,TN,0.040805298,0.365565131,0.599443032,6.25802E-05
"Bryan, OK",40013,-0.024301171,OK,0.037996921,0.348689051,0.359056155,6.25065E-05
"Neosho, KS",20133,-0.008321816,KS,0.054451466,0.470225033,0.406294676,6.24727E-05
"Otoe, NE",31131,-0.007325243,NE,0.039880393,0.345761783,0.412472717,6.24532E-05
"Henry, KY",21103,-0.037737854,KY,0.080102497,0.720082869,0.471901624,6.20117E-05
"Story, IA",19169,-0.044352825,IA,0.059400467,0.55217817,0.234570721,6.17812E-05
"Jackson, OH",39079,-0.029434803,OH,0.082694966,0.732799525,0.230803103,6.17036E-05
"Brunswick, VA",51025,-0.005674567,VA,0.037150238,0.320813846,0.297445531,6.16105E-05
"Hamblen, TN",47063,-0.039913357,TN,0.040805298,0.389820342,0.233242832,6.1601E-05
"Fayette, AL",01057,-0.021033629,AL,0.042297859,0.381467242,0.228290228,6.13422E-05
"Newaygo, MI",26123,-0.037379936,MI,0.090799137,0.810240258,0.421462376,6.12495E-05
"Madison, IA",19121,-0.01236966,IA,0.059400467,0.516622166,0.447016119,6.1207E-05
"Titus, TX",48449,-0.021807152,TX,0.032499617,0.299377508,0.467136592,6.10687E-05
"McCurtain, OK",40089,-0.022286378,OK,0.037996921,0.346449186,0.619922021,6.09162E-05
"Hill, MT",30041,-0.014091029,MT,0.067713461,0.588911725,0.373016205,6.06649E-05
"Madison, AR",05087,-0.009830554,AR,0.028738852,0.254225236,0.596970925,6.03282E-05
"Marion, IA",19125,-0.02155106,IA,0.059400467,0.52682922,0.410251675,6.01449E-05
"Lafayette, WI",55065,-0.029583813,WI,0.055324744,0.501255179,0.401745145,6.0006E-05
"Rockcastle, KY",21203,-0.013099386,KY,0.080102497,0.692692037,0.396814488,5.98982E-05
"Rice, MN",27131,-0.039758096,MN,0.074738431,0.676917839,0.566143279,5.97265E-05
"Ford, KS",20057,-0.0189682,KS,0.054451466,0.482060725,0.367142624,5.94902E-05
"Dixie, FL",12029,-0.029109901,FL,0.029926153,0.285709697,0.502950394,5.94318E-05
"Hardin, IA",19083,-0.020634873,IA,0.059400467,0.525810685,0.6795276,5.93613E-05
"Butte, CA",06007,-0.026942952,CA,0.059779315,0.536030684,0.249072163,5.93104E-05
"Dallas, MO",29059,-0.009242987,MO,0.046852866,0.406921112,0.278266379,5.92487E-05
"Marshall, OK",40095,-0.037377286,OK,0.037996921,0.363225899,0.471793775,5.90633E-05
"Halifax, VA",51083,-0.02051892,VA,0.037150238,0.337316461,0.291393913,5.89779E-05
"Effingham, IL",17049,-0.037858417,IL,0.048742569,0.454730962,0.358779066,5.88097E-05
"Bonneville, ID",16019,-0.033281207,ID,0.053542309,0.490275925,0.223078619,5.87929E-05
"Delaware, IA",19055,-0.031589235,IA,0.059400467,0.537988759,0.250461912,5.87855E-05
"Pulaski, VA",51155,-0.028868354,VA,0.037150238,0.346598611,0.469248668,5.87769E-05
"Mason, KY",21161,-0.011620967,KY,0.080102497,0.691048465,0.557727182,5.85823E-05
"Wilkes, NC",37193,-0.026400172,NC,0.052980406,0.477869264,0.369365601,5.84693E-05
"Miami, KS",20121,-0.022495282,KS,0.054451466,0.485981817,0.288509172,5.84163E-05
"Grant, WI",55043,-0.034370212,WI,0.055324744,0.506576267,0.223404351,5.83215E-05
"Dickinson, IA",19059,-0.022566107,IA,0.059400467,0.527957658,0.600780257,5.79441E-05
"Seward, NE",31159,-0.028223067,NE,0.039880393,0.368994104,0.369910847,5.7857E-05
"Falls, TX",48145,-0.00869493,TX,0.032499617,0.28480052,0.298348952,5.78135E-05
"Walker, GA",13295,-0.026393593,GA,0.029935606,0.282769973,0.248907844,5.73386E-05
"Wapello, IA",19179,-0.016872531,IA,0.059400467,0.521628052,0.307653933,5.71935E-05
"Arkansas, AR",05001,-0.015135873,AR,0.028738852,0.260123212,0.445034026,5.71886E-05
"Bannock, ID",16005,-0.033553971,ID,0.053542309,0.49057916,0.402932659,5.69424E-05
"Portage, WI",55097,-0.036786038,WI,0.055324744,0.509261965,0.379671512,5.65195E-05
"Hancock, IL",17067,-0.033162121,IL,0.048742569,0.449510043,0.23122347,5.64717E-05
"Franklin, AR",05047,-0.01411058,AR,0.028738852,0.258983383,0.598251124,5.64493E-05
"Jasper, TX",48241,-0.033621711,TX,0.032499617,0.312511871,0.683412093,5.6292E-05
"Phillips, AR",05107,-0.01527843,AR,0.028738852,0.260281694,0.225874279,5.62366E-05
"Ashland, OH",39005,-0.031709568,OH,0.082694966,0.735328404,0.452800878,5.60915E-05
"Unicoi, TN",47171,-0.029690514,TN,0.040805298,0.378455506,0.40177706,5.5919E-05
"Adams, IN",18001,-0.051454458,IN,0.062111827,0.583026876,0.236694891,5.59018E-05
"Barry, MO",29009,-0.030724352,MO,0.046852866,0.43080216,0.222313838,5.58831E-05
"Russell, KY",21207,-0.026199285,KY,0.080102497,0.707255326,0.681191971,5.57942E-05
"McMinn, TN",47107,-0.046078799,TN,0.040805298,0.396674526,0.607813138,5.57683E-05
"Webster, IA",19187,-0.023478921,IA,0.059400467,0.528972442,0.467636634,5.57041E-05
"Cocke, TN",47029,-0.050019236,TN,0.040805298,0.401055149,0.296741862,5.55494E-05
"Gila, AZ",04007,-0.022341173,AZ,0.034713808,0.318716016,0.368151513,5.5537E-05
"Hancock, ME",23009,-0.026384731,ME,0.066646619,0.593547121,0.925022063,5.45584E-05
"Bethel Census Area, AK*",02050,-0.006552512,AK,0.070586124,0.604850381,0.442466656,5.43892E-05
"Roosevelt, NM",35041,-0.020488439,NM,0.049731311,0.443791046,0.301876508,5.40541E-05
"Houston, MN",27055,-0.023058673,MN,0.074738431,0.658352924,0.40396042,5.37634E-05
"Alexander, NC",37003,-0.027973952,NC,0.052980406,0.479618851,0.249380545,5.33376E-05
"Carter, TN",47019,-0.014074871,TN,0.040805298,0.361095439,0.558461169,5.32E-05
"Jefferson, IL",17081,-0.034271256,IL,0.048742569,0.450743079,0.323926723,5.30729E-05
"Pennington, SD",46103,-0.025460955,SD,0.01875562,0.187085966,0.187441179,5.27357E-05
"Oconto, WI",55083,-0.028265943,WI,0.055324744,0.499790091,0.68181013,5.27287E-05
"Hart, KY",21099,-0.036246676,KY,0.080102497,0.718425112,0.324517591,5.25348E-05
"Adair, KY",21001,-0.023449618,KY,0.080102497,0.704198495,0.302762227,5.20779E-05
"Franklin, IL",17055,-0.031208006,IL,0.048742569,0.447337634,0.311941817,5.19899E-05
"Tishomingo, MS",28141,-0.022716733,MS,0.029841954,0.277889536,0.219918679,5.15916E-05
"Graham, AZ",04009,-0.018018834,AZ,0.034713808,0.313910828,0.352844848,5.14973E-05
"Guernsey, OH",39059,-0.046822019,OH,0.082694966,0.752129067,0.236003794,5.14469E-05
"Long, GA",13183,-0.010111041,GA,0.029935606,0.264668498,0.364493359,5.11274E-05
"Lincoln, NM",35027,-0.050807663,NM,0.049731311,0.477497231,0.517351981,5.10934E-05
"McIntosh, OK",40091,-0.00054966,OK,0.037996921,0.322284259,0.213288286,5.10308E-05
"Buena Vista, IA",19021,-0.02020281,IA,0.059400467,0.525330357,0.185868415,5.09684E-05
"Manitowoc, WI",55071,-0.022197305,WI,0.055324744,0.493043524,0.358426868,5.06451E-05
"Bourbon, KY",21017,-0.042170618,KY,0.080102497,0.725010817,0.234612513,5.05357E-05
"Montague, TX",48337,-0.047989904,TX,0.032499617,0.328485135,0.454860995,5.04592E-05
"Latah, ID",16057,-0.02499973,ID,0.053542309,0.481069324,0.354932904,4.98654E-05
"Jones, TX",48253,-0.010925704,TX,0.032499617,0.287280494,0.244281244,4.97934E-05
"Carroll, IA",19027,-0.025716072,IA,0.059400467,0.531459505,0.417973597,4.95909E-05
"Woodward, OK",40153,-0.036051058,OK,0.037996921,0.361751518,0.684138735,4.9478E-05
"Jim Wells, TX",48249,-0.037430355,TX,0.032499617,0.316745979,0.471809648,4.94047E-05
"Spencer, IN",18147,-0.0155664,IN,0.062111827,0.543129763,0.262089497,4.9317E-05
"Blair, PA",42013,-0.035085632,PA,0.123671112,1.085976238,0.379162904,4.92494E-05
"Frio, TX",48163,-0.043703834,TX,0.032499617,0.323720269,0.410135594,4.92465E-05
"Wyoming, WV",54109,-0.042759316,WV,0.024248714,0.252819994,0.473403593,4.9034E-05
"Kewaunee, WI",55061,-0.035988157,WI,0.055324744,0.508374953,0.223888295,4.8938E-05
"Morgan, MO",29141,-0.013515726,MO,0.046852866,0.411671158,0.617298632,4.84801E-05
"Warren, TN",47177,-0.019533444,TN,0.040805298,0.367163789,0.281344358,4.84531E-05
"Henderson, TX",48213,-0.025291932,TX,0.032499617,0.303251572,0.355020305,4.8346E-05
"Stutsman, ND",38093,-0.021718591,ND,0.047437045,0.425735885,0.281997957,4.82998E-05
"Haywood, NC",37087,-0.036251995,NC,0.052980406,0.488821634,0.372312379,4.8141E-05
"Gonzales, TX",48177,-0.044733274,TX,0.032499617,0.324864706,0.453886904,4.79916E-05
"Buchanan, VA",51027,-0.036850257,VA,0.037150238,0.355472173,0.23302114,4.761E-05
"Crawford, AR",05033,-0.024681272,AR,0.028738852,0.270734928,0.46799627,4.74256E-05
"Yell, AR",05149,-0.022266247,AR,0.028738852,0.26805012,0.247673314,4.68582E-05
"Boone, WV",54005,-0.027636191,WV,0.024248714,0.236007464,0.448772996,4.66048E-05
"Lake, CA",06033,-0.023506819,CA,0.059779315,0.532210701,0.601061633,4.6594E-05
"Logan, AR",05083,-0.018456867,AR,0.028738852,0.263815194,0.398416964,4.65853E-05
"Gaines, TX",48165,-0.042661089,TX,0.032499617,0.322561038,0.234689118,4.65289E-05
"Letcher, KY",21133,-0.014719936,KY,0.080102497,0.694493619,0.279904589,4.63973E-05
"Taylor, FL",12123,-0.040009451,FL,0.029926153,0.297826835,0.325643074,4.63628E-05
"Kandiyohi, MN",27067,-0.041313581,MN,0.074738431,0.678647087,0.45286404,4.62974E-05
"Matanuska-Susitna Borough, AK",02170,-0.03168785,AK,0.070586124,0.632793587,0.470092007,4.61608E-05
"Tyler, TX",48457,-0.021576053,TX,0.032499617,0.299120592,0.353908848,4.61425E-05
"Mendocino, CA",06045,-0.036351306,CA,0.059779315,0.546490046,0.565124274,4.611E-05
"Robeson, NC",37155,-0.024776673,NC,0.052980406,0.476064403,0.14650038,4.5933E-05
"Athens, OH",39009,-0.024125305,OH,0.082694966,0.726896903,0.561467355,4.59228E-05
"Kings, CA",06031,-0.021060072,CA,0.059779315,0.529490628,0.318104497,4.57696E-05
"Beckham, OK",40009,-0.020482117,OK,0.037996921,0.34444337,0.247139662,4.57477E-05
"Mercer, KY",21167,-0.038670726,KY,0.080102497,0.721119952,0.293347409,4.55934E-05
"Brooke, WV",54009,-0.027087409,WV,0.024248714,0.235397378,0.187927667,4.55809E-05
"Johnson, KY",21115,-0.013062813,KY,0.080102497,0.69265138,0.597937727,4.50694E-05
"Otero, NM",35035,-0.012223565,NM,0.049731311,0.434602904,0.597686699,4.4451E-05
"Itasca, MN",27061,-0.024654192,MN,0.074738431,0.660126677,0.56162555,4.43164E-05
"Meigs, OH",39105,-0.013035768,OH,0.082694966,0.714568554,0.407704666,4.36548E-05
"Stearns, MN",27145,-0.048143403,MN,0.074738431,0.686239869,0.508643505,4.3458E-05
"Meeker, MN",27093,-0.044878856,MN,0.074738431,0.682610639,0.235352474,4.30626E-05
"Wise, TX",48497,-0.041265738,TX,0.032499617,0.321009813,0.625598938,4.28669E-05
"Bingham, ID",16011,-0.033868816,ID,0.053542309,0.490929177,0.564381736,4.2725E-05
"Dawson, NE",31047,-0.010153022,NE,0.039880393,0.348905454,0.557288105,4.23819E-05
"Parker, TX",48367,-0.043937097,TX,0.032499617,0.323979589,0.234446373,4.19939E-05
"Crook, OR",41013,-0.024063047,OR,0.03846563,0.35239231,0.248210755,4.09769E-05
"Waushara, WI",55137,-0.031064125,WI,0.055324744,0.502900857,0.29454809,4.09115E-05
"Washington, MO",29221,-0.008201464,MO,0.046852866,0.40576324,0.556704374,4.04367E-05
"Coles, IL",17029,-0.023942737,IL,0.048742569,0.439260761,0.248174768,3.95093E-05
"Waupaca, WI",55135,-0.036870907,WI,0.055324744,0.509356314,0.232957216,3.92234E-05
"Franklin, KY",21073,-0.041246299,KY,0.080102497,0.723983243,0.472951035,3.92226E-05
"Perry, KY",21193,-0.01144259,KY,0.080102497,0.690850162,0.676778096,3.88229E-05
"Geneva, AL",01061,-0.02156161,AL,0.042297859,0.382054204,0.288229902,3.80648E-05
"Kerr, TX",48265,-0.030619585,TX,0.032499617,0.309174378,0.23917562,3.80228E-05
"Russell, VA",51167,-0.01337785,VA,0.037150238,0.329377662,0.315806667,3.76138E-05
"Carter, KY",21043,-0.015062594,KY,0.080102497,0.694874556,0.401568712,3.73176E-05
"Gillespie, TX",48171,-0.037593872,TX,0.032499617,0.316927763,0.150334132,3.70535E-05
"Henry, OH",39069,-0.043784604,OH,0.082694966,0.748752343,0.885855184,3.70288E-05
"San Miguel, NM",35047,-0.011858712,NM,0.049731311,0.434197292,0.183372612,3.66609E-05
"Pike, OH",39131,-0.06013705,OH,0.082694966,0.76693152,0.629930222,3.60075E-05
"Meade, SD",46093,-0.022171648,SD,0.01875562,0.183429211,0.219755639,3.52958E-05
"Mason, MI",26105,-0.047986623,MI,0.090799137,0.822031817,0.627609222,3.43124E-05
"Park, WY",56029,-0.026401967,WY,0.031811213,0.298657745,0.369366138,3.42536E-05
"Otter Tail, MN",27111,-0.028869669,MN,0.074738431,0.664813066,0.230563966,3.40449E-05
"Pine, MN",27115,-0.040596088,MN,0.074738431,0.677849443,0.234141556,3.38078E-05
"Trempealeau, WI",55121,-0.036218737,WI,0.055324744,0.508631291,0.403729717,3.3728E-05
"Dillon, SC",45033,-0.017733724,SC,0.042045613,0.375663246,0.618560277,3.28095E-05
"Marshall, KY",21157,-0.03731752,KY,0.080102497,0.719615579,0.224285921,3.21543E-05
"Polk, MN",27119,-0.03494715,MN,0.074738431,0.671569462,0.927583168,3.18837E-05
"Washington, ME",23029,-0.020564308,ME,0.066646619,0.587076498,0.619406933,3.18684E-05
"Pender, NC",37141,-0.015759312,NC,0.052980406,0.466039714,0.245727024,3.17158E-05
"Coos, NH",33007,-0.023093623,NH,0.074240945,0.654180177,0.220031411,3.16827E-05
"Polk, MO",29167,-0.011790094,MO,0.046852866,0.409752756,0.244539791,3.11052E-05
"Bee, TX",48025,-0.031114002,TX,0.032499617,0.309724026,0.622562452,3.07078E-05
"Bladen, NC",37017,-0.034760987,NC,0.052980406,0.487164066,0.371866404,3.05605E-05
"Oldham, KY",21185,-0.031571655,KY,0.080102497,0.713227844,0.250456654,2.99406E-05
"Aroostook, ME",23003,-0.00875541,ME,0.066646619,0.573948428,0.412900494,2.98263E-05
"Lee, IA",19111,-0.02055588,IA,0.059400467,0.525722868,0.301896681,2.97115E-05
"Cowley, KS",20035,-0.028120971,KS,0.054451466,0.492235951,0.230410123,2.86467E-05
"Greenup, KY",21089,-0.008637919,KY,0.080102497,0.687732181,0.364052733,2.84917E-05
"Lea, NM",35025,-0.047908927,NM,0.049731311,0.474274677,0.236328899,2.81413E-05
"Houghton, MI",26061,-0.033944023,MI,0.090799137,0.806420519,0.232151856,2.80238E-05
"Macon, NC",37113,-0.032377885,NC,0.052980406,0.484514748,0.450191284,2.78878E-05
"McLeod, MN",27085,-0.036335798,MN,0.074738431,0.673113236,0.23286726,2.78606E-05
"Whitley, KY",21235,-0.035407552,KY,0.080102497,0.717492249,0.604621261,2.75756E-05
"Wood, WI",55141,-0.030587358,WI,0.055324744,0.50237083,0.419430648,2.73976E-05
"Williams, OH",39171,-0.053721814,OH,0.082694966,0.759799638,0.628011361,2.72539E-05
"Graves, KY",21083,-0.018033365,KY,0.080102497,0.698177191,0.409199497,2.68341E-05
"Chippewa, MI",26033,-0.018992091,MI,0.090799137,0.789798307,0.599711233,2.67745E-05
"Douglas, MN",27041,-0.049411657,MN,0.074738431,0.687649799,0.310527732,2.62185E-05
"Warren, PA",42123,-0.029799668,PA,0.123671112,1.08009978,0.311520569,2.55161E-05
"McKean, PA",42083,-0.034672928,PA,0.123671112,1.085517431,0.560932959,2.46154E-05
"Benton, MN",27009,-0.05029263,MN,0.074738431,0.688629186,0.317650219,2.44565E-05
"Fayette, WV",54019,-0.022398574,WV,0.024248714,0.230184754,0.508854539,2.35816E-05
"Jefferson, PA",42065,-0.026835508,PA,0.123671112,1.076804492,0.468640623,2.30282E-05
"Phelps, MO",29161,-0.02231373,MO,0.046852866,0.421451987,0.600704768,2.24351E-05
"Richmond, NC",37153,-0.020219887,NC,0.052980406,0.470998579,0.600078479,2.2307E-05
"Carter, OK",40019,-0.035035263,OK,0.037996921,0.360622248,0.292260006,2.07853E-05
"Shelby, KY",21211,-0.053772553,KY,0.080102497,0.737908804,0.238082768,2.03982E-05
"Knox, IL",17095,-0.012707575,IL,0.048742569,0.426770519,0.597831471,2.01211E-05
"Le Flore, OK",40079,-0.020505838,OK,0.037996921,0.344469742,0.29139,2.0059E-05
"Tuolumne, CA",06109,-0.024434191,CA,0.059779315,0.533241669,0.680664014,1.8356E-05
"Anderson, TX",48001,-0.017863916,TX,0.032499617,0.294993773,0.415624939,1.73205E-05
"Pike, KY",21195,-0.031379749,KY,0.080102497,0.7130145,0.41966766,1.72783E-05
"Laurel, KY",21125,-0.039812224,KY,0.080102497,0.722388967,0.287409944,1.64439E-05
"Tehama, CA",06103,-0.0289447,CA,0.059779315,0.538256047,0.682013152,1.53648E-05
"Adams, IL",17001,-0.030595543,IL,0.048742569,0.446656753,0.284653142,1.52823E-05
"Scioto, OH",39145,-0.023276505,OH,0.082694966,0.725953284,0.450278465,1.32777E-05
"Ritchie, WV",54085,-0.088705132,WV,0.024248714,0.303898417,0.248531451,0
"Lander, NV",32015,-0.081815144,NV,0.11062749,1.0275016,0.574742275,0
"Alger, MI",26003,-0.069926239,MI,0.090799137,0.846422308,0.334591485,0
"Dimmit, TX",48127,-0.069310389,TX,0.032499617,0.352187331,0.261744687,0
"Perry, IN",18123,-0.066098744,IN,0.062111827,0.599307075,0.241769655,0
"Noble, OH",39121,-0.065710293,OH,0.082694966,0.77312735,0.693010109,0
"Yoakum, TX",48501,-0.064662295,TX,0.032499617,0.347019999,0.459847874,0
"Cook, MN",27031,-0.063252267,MN,0.074738431,0.703036544,0.216212518,0
"Pocahontas, WV",54075,-0.062355408,WV,0.024248714,0.274605166,0.679296295,0
"Boise, ID",16015,-0.058679583,ID,0.053542309,0.518511555,0.23955051,0
"Zavala, TX",48507,-0.058666009,TX,0.032499617,0.340353868,0.571798825,0
"Madison, TX",48313,-0.05678375,TX,0.032499617,0.338261342,0.378453633,0
"Stillwater, MT",30095,-0.05667536,MT,0.067713461,0.636253151,0.420757704,0
"Storey, NV",32029,-0.056366334,NV,0.11062749,0.999209902,0.364314969,0
"Mariposa, CA",06043,-0.054102979,CA,0.059779315,0.566224758,0.229306619,0
"Refugio, TX",48391,-0.053765242,TX,0.032499617,0.334905636,0.329757569,0
"Lake, MN",27075,-0.053433443,MN,0.074738431,0.692120859,0.213275609,0
"Hubbard, MN",27057,-0.052883178,MN,0.074738431,0.691509124,0.476431742,0
"Woods, OK",40151,-0.052209045,OK,0.037996921,0.379714514,0.237615107,0
"Palo Alto, IA",19147,-0.051761786,IA,0.059400467,0.560414786,0.384150908,0
"Howard, TX",48227,-0.05174056,TX,0.032499617,0.332654776,0.481452357,0
"Pershing, NV",32027,-0.050262481,NV,0.11062749,0.992424188,0.228157888,0
"Ochiltree, TX",48357,-0.049561916,TX,0.032499617,0.330232756,0.383492905,0
"Hamilton, IL",17065,-0.049457824,IL,0.048742569,0.467626139,0.455300064,0
"Mingo, WV",54059,-0.048731963,WV,0.024248714,0.259459846,0.411639557,0
"Duval, TX",48131,-0.048634389,TX,0.032499617,0.329201616,0.41835257,0
"Baraga, MI",26013,-0.048376209,MI,0.090799137,0.822464925,0.326275027,0
"Cooke, TX",48097,-0.047849222,TX,0.032499617,0.328328738,0.23631104,0
"Edgar, IL",17045,-0.046871213,IL,0.048742569,0.464750577,0.235323996,0
"Washburn, WI",55129,-0.045527243,WI,0.055324744,0.51897965,0.406513984,0
"Harrison, OH",39067,-0.043884908,OH,0.082694966,0.748863852,0.254139671,0
